object,index,x,y,z
bed2,260,7.714,4.408,0.000
bed2,261,7.854,4.406,0.000
bed2,262,8.956,4.448,0.000
bed2,263,9.111,4.460,0.000
bed2,264,9.665,4.462,0.000
bed2,265,9.789,4.469,0.000
bed2,266,9.940,4.460,0.000
bed2,267,10.229,4.463,0.000
bed2,268,10.500,4.453,0.000
bed2,269,10.621,4.452,0.000
bed2,270,10.773,4.436,0.000
bed2,271,10.911,4.433,0.000
bed2,272,11.465,4.396,0.000
bed2,273,11.757,4.392,0.000
bed2,274,12.451,4.334,0.000
bed2,275,12.588,4.327,0.000
bed2,276,12.873,4.297,0.000
bed2,277,13.009,4.293,0.000
bed2,278,13.163,4.278,0.000
bed2,279,13.293,4.256,0.000
bed2,280,13.434,4.253,0.000
bed2,281,13.580,4.231,0.000
bed2,282,13.708,4.221,0.000
bed2,283,13.860,4.189,0.000
bed2,284,13.992,4.191,0.000
bed2,285,14.275,4.159,0.000
bed2,286,14.576,4.123,0.000
bed2,287,14.693,4.105,0.000
bed2,288,14.839,4.100,0.000
bed2,289,15.130,4.048,0.000
bed2,290,15.250,4.048,0.000
bed2,291,15.403,4.017,0.000
bed2,292,15.531,4.010,0.000
bed2,293,15.694,3.971,0.000
bed2,294,15.961,3.959,0.000
bed2,295,16.087,3.948,0.000
bed2,296,16.380,3.905,0.000
bed2,297,16.525,3.891,0.000
bed2,298,16.664,3.885,0.000
bed2,299,16.786,3.874,0.000
bed2,300,17.208,3.834,0.000
bed2,301,17.367,3.804,0.000
bed2,302,17.641,3.795,0.000
bed2,303,18.060,3.773,0.000
bed2,304,18.186,3.761,0.000
bed2,305,18.334,3.731,0.000
bed2,306,18.615,3.727,0.000
bed2,307,18.778,3.706,0.000
bed2,308,18.911,3.720,0.000
bed2,309,19.310,3.705,0.000
bed2,310,19.454,3.707,0.000
bed2,311,20.856,3.683,0.000
bed2,312,21.139,3.692,0.000
bed2,313,21.287,3.714,0.000
bed2,314,21.420,3.721,0.000
bed2,315,21.714,3.720,0.000
bed2,316,21.971,3.714,0.000
bed2,317,22.409,3.751,0.000
bed2,318,22.552,3.754,0.000
bed2,319,22.819,3.771,0.000
bed2,320,22.953,3.785,0.000
bed2,321,23.526,3.812,0.000
bed2,322,23.653,3.833,0.000
bed2,323,23.780,3.848,0.000
bed2,324,23.948,3.850,0.000
bed2,325,24.079,3.851,0.000
bed2,326,24.495,3.881,0.000
bed2,327,24.774,3.909,0.000
bed2,328,24.923,3.925,0.000
bed2,329,25.198,3.932,0.000
bed2,330,25.356,3.944,0.000
bed2,331,25.623,3.952,0.000
bed2,332,25.768,3.976,0.000
bed2,333,25.916,3.982,0.000
bed2,334,26.052,3.980,0.000
bed2,335,26.180,3.997,0.000
bed2,336,26.318,4.001,0.000
bed2,337,26.744,4.017,0.000
bed2,338,26.873,4.021,0.000
bed2,339,27.169,4.039,0.000
bed2,340,27.440,4.053,0.000
bed2,341,27.582,4.053,0.000
bed2,342,27.840,4.040,0.000
bed2,343,28.005,4.065,0.000
bed2,344,28.130,4.068,0.000
bed2,345,28.271,4.049,0.000
bed2,346,28.423,4.061,0.000
bed2,347,28.564,4.064,0.000
bed2,348,28.966,4.063,0.000
bed2,349,29.111,4.072,0.000
bed2,350,29.268,4.074,0.000
bed2,351,29.409,4.082,0.000
bed2,352,29.540,4.074,0.000
bed2,353,29.690,4.074,0.000
bed2,354,29.816,4.078,0.000
bed2,355,-0.002,4.495,0.000
bed2,356,0.151,4.495,0.000
bed2,357,0.543,4.491,0.000
bed2,358,0.844,4.498,0.000
bed2,359,1.410,4.500,0.000
bed2,360,1.524,4.502,0.000
bed2,361,1.815,4.515,0.000
bed2,362,1.956,4.518,0.000
bed2,363,2.093,4.525,0.000
bed2,364,2.520,4.537,0.000
bed2,365,2.663,4.526,0.000
bed2,366,2.804,4.538,0.000
bed2,367,2.934,4.539,0.000
bed2,368,3.080,4.556,0.000
bed2,369,3.355,4.563,0.000
bed2,370,3.507,4.558,0.000
bed2,371,3.630,4.575,0.000
bed2,372,3.768,4.587,0.000
bed2,373,3.906,4.575,0.000
bed2,374,4.063,4.582,0.000
bed2,375,4.193,4.599,0.000
bed2,376,5.040,4.646,0.000
bed2,377,5.469,4.670,0.000
bed2,378,5.609,4.697,0.000
bed2,379,6.019,4.716,0.000
bed2,380,7.282,4.811,0.000
bed2,381,7.416,4.805,0.000
bed2,382,7.556,4.809,0.000
bed2,383,7.703,4.829,0.000
bed2,384,8.526,4.866,0.000
bed2,385,8.970,4.876,0.000
bed2,386,10.211,4.862,0.000
bed2,387,10.635,4.872,0.000
bed2,388,11.056,4.865,0.000
bed2,389,11.339,4.850,0.000
bed2,390,11.487,4.842,0.000
bed2,391,11.616,4.837,0.000
bed2,392,11.899,4.813,0.000
bed2,393,12.039,4.801,0.000
bed2,394,12.176,4.801,0.000
bed2,395,12.320,4.781,0.000
bed2,396,12.457,4.774,0.000
bed2,397,12.596,4.751,0.000
bed2,398,12.734,4.751,0.000
bed2,399,12.890,4.751,0.000
bed2,400,13.290,4.690,0.000
bed2,401,13.580,4.677,0.000
bed2,402,14.287,4.579,0.000
bed2,403,14.421,4.566,0.000
bed2,404,14.555,4.575,0.000
bed2,405,14.687,4.527,0.000
bed2,406,14.978,4.494,0.000
bed2,407,15.255,4.478,0.000
bed2,408,15.409,4.442,0.000
bed2,409,16.952,4.291,0.000
bed2,410,17.219,4.271,0.000
bed2,411,17.357,4.247,0.000
bed2,412,17.639,4.222,0.000
bed2,413,17.920,4.202,0.000
bed2,414,18.195,4.175,0.000
bed2,415,18.353,4.177,0.000
bed2,416,19.174,4.125,0.000
bed2,417,19.306,4.130,0.000
bed2,418,19.458,4.140,0.000
bed2,419,19.604,4.113,0.000
bed2,420,20.579,4.120,0.000
bed2,421,20.855,4.123,0.000
bed2,422,21.277,4.119,0.000
bed2,423,21.562,4.134,0.000
bed2,424,21.686,4.148,0.000
bed2,425,21.972,4.136,0.000
bed2,426,22.119,4.164,0.000
bed2,427,22.251,4.170,0.000
bed2,428,22.404,4.177,0.000
bed2,429,22.545,4.187,0.000
bed2,430,22.671,4.204,0.000
bed2,431,22.964,4.222,0.000
bed2,432,23.103,4.215,0.000
bed2,433,23.241,4.220,0.000
bed2,434,23.799,4.275,0.000
bed2,435,24.228,4.299,0.000
bed2,436,24.367,4.310,0.000
bed2,437,24.509,4.322,0.000
bed2,438,24.640,4.321,0.000
bed2,439,24.913,4.332,0.000
bed2,440,25.064,4.343,0.000
bed2,441,25.199,4.357,0.000
bed2,442,25.322,4.377,0.000
bed2,443,25.480,4.387,0.000
bed2,444,25.768,4.399,0.000
bed2,445,25.881,4.418,0.000
bed2,446,26.042,4.421,0.000
bed2,447,26.183,4.421,0.000
bed2,448,26.470,4.430,0.000
bed2,449,26.609,4.432,0.000
bed2,450,26.746,4.453,0.000
bed2,451,26.874,4.461,0.000
bed2,452,27.020,4.456,0.000
bed2,453,27.157,4.467,0.000
bed2,454,27.437,4.460,0.000
bed2,455,27.581,4.490,0.000
bed2,456,27.730,4.476,0.000
bed2,457,27.856,4.498,0.000
bed2,458,28.000,4.479,0.000
bed2,459,28.274,4.479,0.000
bed2,460,28.411,4.499,0.000
bed2,461,28.688,4.491,0.000
bed2,462,28.827,4.497,0.000
bed2,463,29.127,4.509,0.000
bed2,464,29.426,4.488,0.000
bed2,465,29.530,4.507,0.000
bed2,466,29.684,4.490,0.000
bed2,467,29.822,4.501,0.000
bed2,468,0.149,4.918,0.000
bed2,469,0.284,4.920,0.000
bed2,470,0.414,4.921,0.000
bed2,471,0.567,4.914,0.000
bed2,472,0.851,4.946,0.000
bed2,473,0.983,4.929,0.000
bed2,474,1.253,4.932,0.000
bed2,475,1.413,4.938,0.000
bed2,476,1.691,4.937,0.000
bed2,477,1.817,4.935,0.000
bed2,478,2.087,4.956,0.000
bed2,479,2.236,4.960,0.000
bed2,480,2.521,4.935,0.000
bed2,481,2.663,4.948,0.000
bed2,482,2.804,4.945,0.000
bed2,483,2.929,4.975,0.000
bed2,484,3.370,4.995,0.000
bed2,485,3.487,4.998,0.000
bed2,486,3.638,5.016,0.000
bed2,487,3.918,5.018,0.000
bed2,488,4.061,5.016,0.000
bed2,489,4.349,5.042,0.000
bed2,490,4.477,5.054,0.000
bed2,491,4.627,5.056,0.000
bed2,492,4.752,5.080,0.000
bed2,493,4.899,5.078,0.000
bed2,494,5.036,5.066,0.000
bed2,495,5.176,5.090,0.000
bed2,496,5.310,5.093,0.000
bed2,497,5.734,5.123,0.000
bed2,498,5.884,5.138,0.000
bed2,499,6.293,5.173,0.000
bed2,500,6.740,5.189,0.000
bed2,501,6.860,5.199,0.000
bed2,502,7.837,5.255,0.000
bed2,503,8.115,5.276,0.000
bed2,504,9.116,5.306,0.000
bed2,505,9.381,5.319,0.000
bed2,506,9.523,5.318,0.000
bed2,507,9.650,5.313,0.000
bed2,508,9.941,5.308,0.000
bed2,509,10.081,5.297,0.000
bed2,510,11.483,5.261,0.000
bed2,511,11.764,5.268,0.000
bed2,512,11.908,5.244,0.000
bed2,513,12.051,5.236,0.000
bed2,514,12.179,5.218,0.000
bed2,515,12.468,5.187,0.000
bed2,516,12.599,5.202,0.000
bed2,517,12.762,5.162,0.000
bed2,518,12.879,5.143,0.000
bed2,519,13.018,5.138,0.000
bed2,520,13.158,5.137,0.000
bed2,521,13.315,5.121,0.000
bed2,522,13.582,5.098,0.000
bed2,523,13.865,5.056,0.000
bed2,524,14.007,5.040,0.000
bed2,525,14.262,5.015,0.000
bed2,526,14.422,5.008,0.000
bed2,527,14.566,4.981,0.000
bed2,528,14.708,4.963,0.000
bed2,529,14.837,4.948,0.000
bed2,530,14.972,4.924,0.000
bed2,531,15.127,4.906,0.000
bed2,532,15.255,4.909,0.000
bed2,533,15.395,4.897,0.000
bed2,534,15.968,4.814,0.000
bed2,535,16.089,4.799,0.000
bed2,536,16.378,4.765,0.000
bed2,537,16.510,4.754,0.000
bed2,538,16.670,4.741,0.000
bed2,539,16.795,4.742,0.000
bed2,540,16.935,4.721,0.000
bed2,541,17.363,4.683,0.000
bed2,542,17.508,4.676,0.000
bed2,543,17.759,4.648,0.000
bed2,544,18.061,4.614,0.000
bed2,545,18.341,4.599,0.000
bed2,546,18.477,4.598,0.000
bed2,547,18.617,4.585,0.000
bed2,548,18.772,4.565,0.000
bed2,549,18.909,4.561,0.000
bed2,550,19.469,4.549,0.000
bed2,551,19.884,4.551,0.000
bed2,552,20.157,4.546,0.000
bed2,553,20.311,4.546,0.000
bed2,554,20.442,4.541,0.000
bed2,555,20.738,4.544,0.000
bed2,556,20.870,4.556,0.000
bed2,557,20.993,4.549,0.000
bed2,558,21.150,4.557,0.000
bed2,559,21.565,4.573,0.000
bed2,560,21.706,4.564,0.000
bed2,561,21.842,4.585,0.000
bed2,562,21.972,4.580,0.000
bed2,563,22.119,4.592,0.000
bed2,564,22.253,4.595,0.000
bed2,565,22.693,4.620,0.000
bed2,566,22.944,4.639,0.000
bed2,567,23.100,4.652,0.000
bed2,568,23.239,4.654,0.000
bed2,569,23.662,4.681,0.000
bed2,570,23.941,4.693,0.000
bed2,571,24.072,4.723,0.000
bed2,572,24.227,4.721,0.000
bed2,573,24.351,4.751,0.000
bed2,574,24.776,4.763,0.000
bed2,575,24.925,4.772,0.000
bed2,576,25.480,4.807,0.000
bed2,577,25.619,4.813,0.000
bed2,578,26.029,4.837,0.000
bed2,579,26.178,4.857,0.000
bed2,580,26.313,4.852,0.000
bed2,581,26.597,4.868,0.000
bed2,582,26.729,4.874,0.000
bed2,583,27.164,4.897,0.000
bed2,584,27.300,4.883,0.000
bed2,585,27.584,4.894,0.000
bed2,586,27.714,4.915,0.000
bed2,587,27.853,4.913,0.000
bed2,588,27.992,4.922,0.000
bed2,589,28.151,4.937,0.000
bed2,590,28.418,4.918,0.000
bed2,591,28.558,4.925,0.000
bed2,592,28.700,4.922,0.000
bed2,593,28.990,4.932,0.000
bed2,594,29.113,4.931,0.000
bed2,595,29.261,4.936,0.000
bed2,596,29.546,4.937,0.000
bed2,597,29.675,4.929,0.000
bed2,598,29.826,4.914,0.000
bed2,599,0.133,5.375,0.000
bed2,600,0.689,5.352,0.000
bed2,601,0.826,5.358,0.000
bed2,602,0.982,5.367,0.000
bed2,603,1.110,5.351,0.000
bed2,604,1.271,5.362,0.000
bed2,605,1.406,5.368,0.000
bed2,606,1.680,5.361,0.000
bed2,607,1.959,5.361,0.000
bed2,608,2.095,5.368,0.000
bed2,609,2.387,5.376,0.000
bed2,610,2.512,5.380,0.000
bed2,611,2.801,5.400,0.000
bed2,612,2.942,5.392,0.000
bed2,613,3.226,5.411,0.000
bed2,614,3.350,5.408,0.000
bed2,615,3.915,5.445,0.000
bed2,616,4.763,5.499,0.000
bed2,617,4.912,5.507,0.000
bed2,618,5.045,5.504,0.000
bed2,619,5.316,5.535,0.000
bed2,620,5.453,5.551,0.000
bed2,621,5.600,5.544,0.000
bed2,622,6.008,5.576,0.000
bed2,623,6.155,5.582,0.000
bed2,624,6.583,5.615,0.000
bed2,625,6.719,5.615,0.000
bed2,626,6.856,5.630,0.000
bed2,627,6.989,5.650,0.000
bed2,628,7.133,5.640,0.000
bed2,629,7.556,5.678,0.000
bed2,630,8.677,5.715,0.000
bed2,631,8.808,5.756,0.000
bed2,632,8.958,5.728,0.000
bed2,633,10.497,5.735,0.000
bed2,634,10.650,5.734,0.000
bed2,635,11.901,5.675,0.000
bed2,636,12.177,5.648,0.000
bed2,637,12.471,5.623,0.000
bed2,638,12.592,5.613,0.000
bed2,639,12.734,5.612,0.000
bed2,640,13.017,5.565,0.000
bed2,641,13.292,5.554,0.000
bed2,642,13.442,5.529,0.000
bed2,643,13.588,5.517,0.000
bed2,644,13.717,5.507,0.000
bed2,645,13.869,5.488,0.000
bed2,646,14.003,5.464,0.000
bed2,647,14.570,5.408,0.000
bed2,648,15.536,5.286,0.000
bed2,649,15.961,5.239,0.000
bed2,650,17.506,5.092,0.000
bed2,651,18.200,5.046,0.000
bed2,652,18.626,5.016,0.000
bed2,653,18.900,4.999,0.000
bed2,654,19.045,4.991,0.000
bed2,655,19.319,4.990,0.000
bed2,656,19.866,4.976,0.000
bed2,657,20.014,4.972,0.000
bed2,658,20.436,4.955,0.000
bed2,659,20.576,4.978,0.000
bed2,660,20.862,4.974,0.000
bed2,661,21.001,4.979,0.000
bed2,662,21.280,4.977,0.000
bed2,663,21.412,4.985,0.000
bed2,664,21.694,4.990,0.000
bed2,665,21.833,4.995,0.000
bed2,666,22.122,5.025,0.000
bed2,667,22.251,5.038,0.000
bed2,668,22.675,5.048,0.000
bed2,669,22.809,5.045,0.000
bed2,670,22.955,5.077,0.000
bed2,671,23.089,5.081,0.000
bed2,672,23.249,5.070,0.000
bed2,673,23.374,5.082,0.000
bed2,674,23.650,5.105,0.000
bed2,675,23.801,5.119,0.000
bed2,676,23.940,5.130,0.000
bed2,677,24.077,5.148,0.000
bed2,678,24.217,5.156,0.000
bed2,679,24.364,5.163,0.000
bed2,680,24.500,5.178,0.000
bed2,681,24.642,5.173,0.000
bed2,682,24.779,5.197,0.000
bed2,683,24.925,5.203,0.000
bed2,684,25.188,5.213,0.000
bed2,685,25.618,5.246,0.000
bed2,686,25.760,5.260,0.000
bed2,687,25.890,5.255,0.000
bed2,688,26.040,5.270,0.000
bed2,689,26.304,5.282,0.000
bed2,690,26.600,5.302,0.000
bed2,691,26.753,5.291,0.000
bed2,692,27.014,5.312,0.000
bed2,693,27.151,5.317,0.000
bed2,694,27.314,5.324,0.000
bed2,695,27.427,5.320,0.000
bed2,696,27.872,5.361,0.000
bed2,697,28.279,5.340,0.000
bed2,698,28.417,5.351,0.000
bed2,699,28.559,5.361,0.000
bed2,700,29.107,5.352,0.000
bed2,701,29.405,5.351,0.000
bed2,702,29.684,5.355,0.000
bed2,703,-0.001,5.778,0.000
bed2,704,0.129,5.774,0.000
bed2,705,0.433,5.770,0.000
bed2,706,0.565,5.780,0.000
bed2,707,0.692,5.790,0.000
bed2,708,0.965,5.792,0.000
bed2,709,1.127,5.774,0.000
bed2,710,1.254,5.790,0.000
bed2,711,1.539,5.794,0.000
bed2,712,1.689,5.806,0.000
bed2,713,2.098,5.801,0.000
bed2,714,2.250,5.812,0.000
bed2,715,2.375,5.799,0.000
bed2,716,2.513,5.824,0.000
bed2,717,2.659,5.822,0.000
bed2,718,2.934,5.818,0.000
bed2,719,3.070,5.843,0.000
bed2,720,3.775,5.855,0.000
bed2,721,4.061,5.876,0.000
bed2,722,4.323,5.903,0.000
bed2,723,4.480,5.906,0.000
bed2,724,4.903,5.926,0.000
bed2,725,5.039,5.937,0.000
bed2,726,5.182,5.951,0.000
bed2,727,5.880,5.998,0.000
bed2,728,6.026,6.006,0.000
bed2,729,6.865,6.064,0.000
bed2,730,7.003,6.074,0.000
bed2,731,7.141,6.081,0.000
bed2,732,7.274,6.079,0.000
bed2,733,8.973,6.155,0.000
bed2,734,9.090,6.164,0.000
bed2,735,9.808,6.157,0.000
bed2,736,11.061,6.154,0.000
bed2,737,11.211,6.139,0.000
bed2,738,11.613,6.107,0.000
bed2,739,11.755,6.099,0.000
bed2,740,12.174,6.081,0.000
bed2,741,12.315,6.076,0.000
bed2,742,12.600,6.037,0.000
bed2,743,12.755,6.015,0.000
bed2,744,12.886,6.025,0.000
bed2,745,13.018,6.003,0.000
bed2,746,13.305,5.987,0.000
bed2,747,13.450,5.956,0.000
bed2,748,13.730,5.922,0.000
bed2,749,14.422,5.855,0.000
bed2,750,14.560,5.846,0.000
bed2,751,14.840,5.802,0.000
bed2,752,14.965,5.783,0.000
bed2,753,15.130,5.774,0.000
bed2,754,15.272,5.758,0.000
bed2,755,15.395,5.730,0.000
bed2,756,16.104,5.638,0.000
bed2,757,16.391,5.626,0.000
bed2,758,16.517,5.620,0.000
bed2,759,17.087,5.551,0.000
bed2,760,17.353,5.532,0.000
bed2,761,17.502,5.531,0.000
bed2,762,17.925,5.478,0.000
bed2,763,18.064,5.476,0.000
bed2,764,18.189,5.456,0.000
bed2,765,18.339,5.452,0.000
bed2,766,18.473,5.455,0.000
bed2,767,18.621,5.447,0.000
bed2,768,18.893,5.438,0.000
bed2,769,19.051,5.419,0.000
bed2,770,19.329,5.417,0.000
bed2,771,19.467,5.416,0.000
bed2,772,19.591,5.399,0.000
bed2,773,19.734,5.404,0.000
bed2,774,19.883,5.402,0.000
bed2,775,20.173,5.409,0.000
bed2,776,20.293,5.406,0.000
bed2,777,20.436,5.388,0.000
bed2,778,20.578,5.403,0.000
bed2,779,20.715,5.392,0.000
bed2,780,21.148,5.413,0.000
bed2,781,21.274,5.414,0.000
bed2,782,21.426,5.417,0.000
bed2,783,21.558,5.429,0.000
bed2,784,21.835,5.436,0.000
bed2,785,22.122,5.446,0.000
bed2,786,22.260,5.453,0.000
bed2,787,22.397,5.469,0.000
bed2,788,22.684,5.487,0.000
bed2,789,22.828,5.483,0.000
bed2,790,22.956,5.491,0.000
bed2,791,23.386,5.534,0.000
bed2,792,23.512,5.541,0.000
bed2,793,23.657,5.530,0.000
bed2,794,24.085,5.582,0.000
bed2,795,24.223,5.561,0.000
bed2,796,24.646,5.613,0.000
bed2,797,24.775,5.623,0.000
bed2,798,25.054,5.642,0.000
bed2,799,25.213,5.651,0.000
bed2,800,25.344,5.664,0.000
bed2,801,25.614,5.671,0.000
bed2,802,25.763,5.689,0.000
bed2,803,26.319,5.712,0.000
bed2,804,26.449,5.715,0.000
bed2,805,26.604,5.715,0.000
bed2,806,26.729,5.718,0.000
bed2,807,26.873,5.740,0.000
bed2,808,27.152,5.754,0.000
bed2,809,27.299,5.750,0.000
bed2,810,27.448,5.757,0.000
bed2,811,27.721,5.762,0.000
bed2,812,27.873,5.759,0.000
bed2,813,27.990,5.754,0.000
bed2,814,28.140,5.767,0.000
bed2,815,28.282,5.790,0.000
bed2,816,28.836,5.777,0.000
bed2,817,28.985,5.779,0.000
bed2,818,29.098,5.778,0.000
bed2,819,29.247,5.786,0.000
bed2,820,29.395,5.788,0.000
bed2,821,29.539,5.768,0.000
bed2,822,29.677,5.783,0.000
bed2,823,29.830,5.781,0.000
bed3,0,0.071,6.219,0.000
bed3,1,0.157,6.198,0.000
bed3,2,0.254,6.213,0.000
bed3,3,0.324,6.213,0.000
bed3,4,0.405,6.222,0.000
bed3,5,0.562,6.222,0.000
bed3,6,0.637,6.229,0.000
bed3,7,0.948,6.215,0.000
bed3,8,1.040,6.225,0.000
bed3,9,1.186,6.217,0.000
bed3,10,1.290,6.211,0.000
bed3,11,1.357,6.212,0.000
bed3,12,1.604,6.228,0.000
bed3,13,1.854,6.221,0.000
bed3,14,1.999,6.221,0.000
bed3,15,2.088,6.237,0.000
bed3,16,2.167,6.226,0.000
bed3,17,2.242,6.245,0.000
bed3,18,2.644,6.245,0.000
bed3,19,2.712,6.242,0.000
bed3,20,2.956,6.257,0.000
bed3,21,3.125,6.263,0.000
bed3,22,3.355,6.257,0.000
bed3,23,3.446,6.291,0.000
bed3,24,3.605,6.272,0.000
bed3,25,3.662,6.288,0.000
bed3,26,4.000,6.311,0.000
bed3,27,4.083,6.314,0.000
bed3,28,4.231,6.322,0.000
bed3,29,4.565,6.328,0.000
bed3,30,4.638,6.342,0.000
bed3,31,5.203,6.381,0.000
bed3,32,5.586,6.403,0.000
bed3,33,5.676,6.407,0.000
bed3,34,5.919,6.443,0.000
bed3,35,6.000,6.438,0.000
bed3,36,6.085,6.422,0.000
bed3,37,6.242,6.446,0.000
bed3,38,6.397,6.478,0.000
bed3,39,6.553,6.482,0.000
bed3,40,6.625,6.481,0.000
bed3,41,6.803,6.492,0.000
bed3,42,6.893,6.506,0.000
bed3,43,6.954,6.508,0.000
bed3,44,7.039,6.511,0.000
bed3,45,7.119,6.497,0.000
bed3,46,7.196,6.512,0.000
bed3,47,7.274,6.503,0.000
bed3,48,7.590,6.543,0.000
bed3,49,7.767,6.552,0.000
bed3,50,7.900,6.547,0.000
bed3,51,8.712,6.586,0.000
bed3,52,8.797,6.590,0.000
bed3,53,9.204,6.597,0.000
bed3,54,9.443,6.614,0.000
bed3,55,9.510,6.605,0.000
bed3,56,10.890,6.590,0.000
bed3,57,10.968,6.577,0.000
bed3,58,11.111,6.563,0.000
bed3,59,11.207,6.548,0.000
bed3,60,11.422,6.552,0.000
bed3,61,11.683,6.545,0.000
bed3,62,11.753,6.546,0.000
bed3,63,11.999,6.519,0.000
bed3,64,12.084,6.518,0.000
bed3,65,12.157,6.520,0.000
bed3,66,12.240,6.490,0.000
bed3,67,12.334,6.491,0.000
bed3,68,12.493,6.497,0.000
bed3,69,12.562,6.465,0.000
bed3,70,12.729,6.458,0.000
bed3,71,12.787,6.468,0.000
bed3,72,12.875,6.446,0.000
bed3,73,13.033,6.438,0.000
bed3,74,13.113,6.417,0.000
bed3,75,13.435,6.382,0.000
bed3,76,13.758,6.358,0.000
bed3,77,13.836,6.353,0.000
bed3,78,13.995,6.340,0.000
bed3,79,14.065,6.329,0.000
bed3,80,14.161,6.320,0.000
bed3,81,14.229,6.292,0.000
bed3,82,14.318,6.307,0.000
bed3,83,14.470,6.271,0.000
bed3,84,14.558,6.267,0.000
bed3,85,14.641,6.262,0.000
bed3,86,14.723,6.248,0.000
bed3,87,14.874,6.228,0.000
bed3,88,14.947,6.220,0.000
bed3,89,15.050,6.216,0.000
bed3,90,15.119,6.192,0.000
bed3,91,15.196,6.194,0.000
bed3,92,15.290,6.184,0.000
bed3,93,15.519,6.161,0.000
bed3,94,15.589,6.143,0.000
bed3,95,15.757,6.120,0.000
bed3,96,15.840,6.125,0.000
bed3,97,16.157,6.078,0.000
bed3,98,16.391,6.059,0.000
bed3,99,16.879,6.003,0.000
bed3,100,16.974,6.001,0.000
bed3,101,17.032,5.995,0.000
bed3,102,17.123,5.991,0.000
bed3,103,17.187,5.977,0.000
bed3,104,17.449,5.961,0.000
bed3,105,17.524,5.945,0.000
bed3,106,17.598,5.940,0.000
bed3,107,17.691,5.949,0.000
bed3,108,17.836,5.907,0.000
bed3,109,17.914,5.918,0.000
bed3,110,18.007,5.908,0.000
bed3,111,18.084,5.897,0.000
bed3,112,18.236,5.897,0.000
bed3,113,18.323,5.889,0.000
bed3,114,18.416,5.881,0.000
bed3,115,18.711,5.855,0.000
bed3,116,19.033,5.849,0.000
bed3,117,19.218,5.847,0.000
bed3,118,19.285,5.853,0.000
bed3,119,19.351,5.843,0.000
bed3,120,19.439,5.836,0.000
bed3,121,19.611,5.845,0.000
bed3,122,19.683,5.847,0.000
bed3,123,19.753,5.848,0.000
bed3,124,19.920,5.843,0.000
bed3,125,20.083,5.828,0.000
bed3,126,20.159,5.850,0.000
bed3,127,20.316,5.850,0.000
bed3,128,22.567,5.896,0.000
bed3,129,22.729,5.903,0.000
bed3,130,22.804,5.923,0.000
bed3,131,22.961,5.916,0.000
bed3,132,23.044,5.915,0.000
bed3,133,23.109,5.942,0.000
bed3,134,23.289,5.943,0.000
bed3,135,23.683,5.976,0.000
bed3,136,23.914,5.977,0.000
bed3,137,24.237,6.019,0.000
bed3,138,24.323,6.021,0.000
bed3,139,24.494,6.025,0.000
bed3,140,24.554,6.038,0.000
bed3,141,24.629,6.051,0.000
bed3,142,24.708,6.045,0.000
bed3,143,24.791,6.055,0.000
bed3,144,25.030,6.069,0.000
bed3,145,25.115,6.066,0.000
bed3,146,25.203,6.074,0.000
bed3,147,25.432,6.097,0.000
bed3,148,25.746,6.123,0.000
bed3,149,25.835,6.118,0.000
bed3,150,25.926,6.128,0.000
bed3,151,26.092,6.139,0.000
bed3,152,26.138,6.129,0.000
bed3,153,26.314,6.145,0.000
bed3,154,26.486,6.154,0.000
bed3,155,26.553,6.167,0.000
bed3,156,26.719,6.160,0.000
bed3,157,26.804,6.172,0.000
bed3,158,26.880,6.166,0.000
bed3,159,27.124,6.179,0.000
bed3,160,27.370,6.187,0.000
bed3,161,27.432,6.182,0.000
bed3,162,27.519,6.201,0.000
bed3,163,27.594,6.185,0.000
bed3,164,27.680,6.184,0.000
bed3,165,27.760,6.199,0.000
bed3,166,27.832,6.189,0.000
bed3,167,27.919,6.207,0.000
bed3,168,27.999,6.199,0.000
bed3,169,28.079,6.205,0.000
bed3,170,28.169,6.191,0.000
bed3,171,28.241,6.200,0.000
bed3,172,28.327,6.220,0.000
bed3,173,28.486,6.199,0.000
bed3,174,28.632,6.220,0.000
bed3,175,28.701,6.224,0.000
bed3,176,28.818,6.231,0.000
bed3,177,28.864,6.213,0.000
bed3,178,28.960,6.218,0.000
bed3,179,29.028,6.200,0.000
bed3,180,29.118,6.216,0.000
bed3,181,29.360,6.225,0.000
bed3,182,29.438,6.221,0.000
bed3,183,29.535,6.217,0.000
bed3,184,29.606,6.218,0.000
bed3,185,29.679,6.223,0.000
bed3,186,29.762,6.225,0.000
bed3,187,29.930,6.206,0.000
bed3,188,0.002,6.636,0.000
bed3,189,0.074,6.641,0.000
bed3,190,0.164,6.641,0.000
bed3,191,0.255,6.642,0.000
bed3,192,0.649,6.639,0.000
bed3,193,0.869,6.643,0.000
bed3,194,1.028,6.658,0.000
bed3,195,1.207,6.632,0.000
bed3,196,1.275,6.652,0.000
bed3,197,1.435,6.650,0.000
bed3,198,1.518,6.656,0.000
bed3,199,1.684,6.663,0.000
bed3,200,1.915,6.661,0.000
bed3,201,1.996,6.661,0.000
bed3,202,2.161,6.666,0.000
bed3,203,2.479,6.668,0.000
bed3,204,2.715,6.675,0.000
bed3,205,2.808,6.685,0.000
bed3,206,3.202,6.695,0.000
bed3,207,3.275,6.700,0.000
bed3,208,3.688,6.713,0.000
bed3,209,3.843,6.713,0.000
bed3,210,4.001,6.724,0.000
bed3,211,4.153,6.740,0.000
bed3,212,4.234,6.733,0.000
